id,title,artist,score
50qmrfxhSENeZtOHmDK1xu,youseebiggirl but it's lofi (attack on titan),kurochuu.,-0.09240981667676473
068MfdXLaZoUOI8j1riVlj,Meth Lab Zoso Sticker,7Horse,-0.09228242701973244
26g48sI8nJSWGtLecKZrej,Ultraviolet,James Heather,-0.09224287256742003
1JyQVDd48BprQrdEOpmodT,Dancing,Dubdogz;Liu;Dubdisko,-0.09217591537539971
2gLgkVniFLbKiklW4taLOj,Reason Living,SCREEN mode,-0.09201720101179656
7FfIpIyjR3lq0HYieXBTZq,There Will Be Hope,Hania Rani;Dobrawa Czocher,-0.09193132453153252
2JSxHhnDHsz0d6v22amg7y,Onda do Arraial - Ao Vivo,Armandinho,-0.09188611423477333
0wQ7pSKesXwwSXqfRXDOlC,Sasaki kojiro vs. Poseidon,Adlomusic,-0.09183186477855654
0zEl9xcPPZLbcIymdAdXLh,Rue Ontario,Bernard Adamus,-0.09178548352691929
0wSDqr9K4hdFaY5P7apPlo,Great Mass of Color,Deafheaven,-0.09164400497189629
2C9ePPz58he8jmYEod9pvT,Isn't She Lovely - Acoustic,Callum J Wright,-0.09162681886077884
1w8kmPSpIWrdk9qCM1dCZu,Pitch Black,Vreid,-0.09129944141948598
1tSSc111CwyzxWmmIxyXRS,Lead the Way,Sarah Téibo,-0.09114128634671637
6X9rlFcbOE0SsrarJ8PFMQ,O Teatro Dos Vampiros - Ao Vivo Em São Paulo / 1999,Legião Urbana,-0.0910410012796381
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,-0.09096538821852873
2nrqCvsHTendQmjtTB1SxS,Do Seu Lado - Ao Vivo,Jota Quest,-0.09090091540932876
35VfLKymw2iZKWnLTvm8Xv,Alien Observer,Grouper,-0.09072200440310285
14VYscfKWwxhdOdW5Tswke,Canyons - Solo Piano Version,Alexis Ffrench,-0.09011240373164042
2CEhANtMKRkjk2Sv5fmCX7,Jack El Destripador vs. Hercules,Adlomusic,-0.09000617846937509
4H7MpMZ4p3Cc06B11bcgL7,Soldier's Eyes,Jack Savoretti,-0.0897574326864653
5phqPWGuBctKI3eNxsJvaN,A Bitter Rain,BigRicePiano,-0.08972508240498
70FfytITXJOz0s2xY3rOzz,Weightless Part 3,Marconi Union,-0.08958250132978118
6pEzb2WKU1YQxRIHc6k1LG,"Deep Sleep, Pt. 1",Liquid Mind,-0.08947591974476243
5DCNX1F47bDPke1LxKrEnS,Taladh Chriosta,Peter Gregson;Daniel Pioro;Grace Davidson;Clara Sanabras;Hannah Cooke,-0.0894589704233183
5m7f9709ZRMiiSY2WwNZtM,Taladh Chriosta,Peter Gregson;Daniel Pioro;Grace Davidson;Clara Sanabras;Hannah Cooke,-0.0894589704233183
3xJQqWPE08epHIhQkXga6r,Taladh Chriosta,Peter Gregson;Daniel Pioro;Grace Davidson;Clara Sanabras;Hannah Cooke,-0.0894589704233183
3O2hyG9su893phbDNmn5yu,Taladh Chriosta,Peter Gregson;Daniel Pioro;Grace Davidson;Clara Sanabras;Hannah Cooke,-0.0894589704233183
5DgYdvipuyu3YWmo2MDWDu,Unbound,Gustavo Santaolalla,-0.0892854862119219
6PprnktjmpGa84jSvxxr2o,Nothing But A Whippoorwill,Blue Highway,-0.08906225025225079
5I91wj51ykRhpypmmgSc1M,No Rain - Bluegrass Rendition of Blind Melon,Pickin' On Series,-0.08901605756378472
3zUMHRZa7wgqtoCsBfBSpt,I'd Rather Be With You [Radio Edit],Joshua Radin,-0.08893298256347182
3pCpOaXuWTVc085Jyd0iLE,Moonwalker,Fabvl,-0.08883145120730651
7lcR0YsFYy2vIgbOyX3gxg,Bulletproof,La Roux;GAMPER & DADONI,-0.088715040241651
3Xx8DDgvddsYPnxTH2LXsd,Desde Quando Você Se Foi,Fresno,-0.08865779797550466
6AUli4YiyPxVyQptl7AjNc,Restaurant Girl,Hackensaw Boys,-0.08855949740971991
4iObEYRE4FLm0D90gmZFef,Since U Been Gone - Acoustic Version,Thomas Daniel,-0.08851162376323751
1UdiJ6Y2eisfQQ76MZOX4B,Hoyt's Office,Hildur Guðnadóttir,-0.08804430286516096
2h6ZLitWaeBw9af5hWRy4T,Steampipe Coffee,Circus No. 9;Jeff Sipe,-0.08801602998206781
0W7KIc2GSB9suYQAaMZ9rF,Nobody (feat. Matthew West),Casting Crowns;Matthew West,-0.08787046285635458
0W7KIc2GSB9suYQAaMZ9rF,Nobody (feat. Matthew West),Casting Crowns;Matthew West,-0.08787046285635458
1989Z3jyjffvUYcilAAHYW,The Turning Year,Roger Eno;Scoring Berlin,-0.08749777951635451
1avQ2x0WLb4l0wENRWSras,Black-Eyed Susan,Town Mountain,-0.08735946079536239
5wvC3BZ2sIGSN7FGHjqVUL,Malicious Winds,Shade Empire,-0.08730204036118516
7fgqEIEV6kpswoBsgru92Z,Impromptu,Olivia Belli,-0.08716336644482647
7xOCvDwHnRvSdLtPKbROSf,Amor meu grande amor,Barão Vermelho,-0.08694981833834547
5wuxZ6UBwAsZpRfQuEVyzw,Man or a Monster (feat. Zayde Wølf),Sam Tinnesz;Zayde Wølf,-0.0868683393305486
7mmeq0ZmRwurYUujKsElqg,Nightbook,Ludovico Einaudi,-0.08660076069585643
2dm8zEG6pMfPJH6OffiHFJ,Tempos Insanos,Maga Bo;BNegão,-0.08620573251501173
7mwFpSD2Y6wTAi9lWTPNRB,Empire,Trampled by Turtles,-0.08614357265164818
4ztaiZfY9lPy1ItQ3DoRiT,Wrecking Ball - Solo Piano Version,Stephan Moccio,-0.08610511784763542
3sSESwCLq4g7WiXk6LJKbI,Wrecking Ball - Solo Piano Version,Stephan Moccio,-0.08610511784763542
3R11aqnxH9nlrxyAPV3A3Q,Skin Deep (feat. Derek Trucks),Buddy Guy;Derek Trucks,-0.08607049745329276
2Qa3MDbhbTsRVZfw9HjwBJ,When I Was Your Man,Vendredi;ELLE,-0.08601800555012495
6O1zIickC0YQseSVMGlNq8,Novas Auroras,Nação Zumbi,-0.08597229120411642
79keCNa2NAa4xMInUQCATJ,"The Legend of Olog-hai, Pt. 2",The Bridge City Sinners,-0.08583895441736722
0pegFWSUOTiG0sLVEfxtvA,Heart's Content,Brandi Carlile,-0.08583893732620318
19ckOjE6OI0WyzUAW4rlvI,I Can't Dance,Arno,-0.08582220668760443
4esxro8J1rbsalCPb0yrgC,Feel First Life,Jon Hopkins,-0.0858165910844435
5ye2faNgoLNjbtxQfJqCys,Obatalá,Abayomy Afrobeat Orquestra,-0.08577378934597557
4nAvEP0TxzNPiu710Dl5va,Générique de fin,Gabriel Yared,-0.08555166795434999
1yn5VIHdxIlVMPRdQzR2sm,Across the Violet Sky,Evan Call,-0.08531502993033391
6kMgqDiWZdbMGcxTtQ5OJv,Tilt-a-Whirl,The Railsplitters,-0.08530114584612924
5KoRwyRC1Yp3fTQQuZeMbM,Christmas Card,Jimmy Eat World,-0.08529284710531959
5KoRwyRC1Yp3fTQQuZeMbM,Christmas Card,Jimmy Eat World,-0.08529284710531959
5sPQZv8GaaGrRFLa5dDzRK,Haul (feat. Mohna),Christian Löffler;Mohna,-0.08504316810282275
7BsxlNsLgCMBNZ9CmAcbfv,The Gathering,Frank Turner,-0.08475997703995664
4OYXptduXJeO4T8CdY66LF,Family Business (Spy x Family Rap),Rustage;Or3o;McGwire,-0.08471210185246769
0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,Etta James,-0.08454229248651224
6qfdGgNDYcsVdG7RimLhFk,Sereia,Maneva,-0.08444712314106773
4nvLuqwTOZdEJI1fcHXv8h,You're All I Want,Cigarettes After Sex,-0.0843971634619709
7DczAzWKf2WOretzrzQOCf,Stranded,Gojira,-0.08436226908015709
738wQ9tsRLsEVEHnEGm6l1,Ghost - Acoustic,Jonah Baker,-0.08432923848278351
1sbtlxnooEBDFwBmPNeoWP,"Sadness and Sorrow (From ""Naruto"")",Kenzie Smith Piano,-0.08418852503753671
23Ltu2EkEuP7XA8xk1SKaZ,Colo de Mãe,Padre Marcelo Rossi;Padre Adriano Zandoná,-0.0841390886002259
1N8MFkbeTDjVmUaVnYVKFg,La Murga de la Virgencita,Patricio Rey y sus Redonditos de Ricota,-0.08393218408839842
0UC5sdF9ItiZ8myIlU05C4,I Shall Be Released,Joe Cocker,-0.08372775387280296
3867OELXCNpXgtLMPRRlNd,Black Metal,Venom,-0.08348932603966797
58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,Muddy Waters,-0.08338494967011534
66bK78V5FvJcxdLncAwZ8Q,Crybaby,Kensuke Ushio,-0.08327347048594225
4L6mJJhYx3PNhKhaXX4BCw,Simple Life,Lynyrd Skynyrd,-0.08311828131502541
4a5Dibxjp4I8e4DWHg6apf,Simple Life,Lynyrd Skynyrd,-0.08311828131502541
3TyxRFwcJf2O3mdzVTvJPg,Rainbow Illness,Wolves In The Throne Room,-0.08307141496151571
5wSagCWflNwJ1xM59ZKw6O,Sobre o Tempo,Pato Fu,-0.08305930779801118
5wSagCWflNwJ1xM59ZKw6O,Sobre o Tempo,Pato Fu,-0.08305930779801118
6BrPfRDcZHJn3RHm55nqyf,Sailing,Iván Ferrús,-0.08304098600005327
2Dzhwe90lhHXVU6lk7Nx0H,At Home,Jon Bryant,-0.08297109945955694
3fOytJcDu5uW8OoXSFhBua,Baader-Meinhof Blues,Legião Urbana,-0.08295784680280616
3flMzIEQvIq9dmNd8LVYnK,"Left on Laura, Left on Lisa",The Avett Brothers,-0.08291677239264417
3SPNE0swpYB1NC2N0abXa5,Better Days,Balsam Range,-0.08265290366129319
19Oj8jiVAn3qRr0DhlLU1j,Triunfo - Live,Criolo;Emicida,-0.08238931588346321
37NRNwqKLqtzMpVfBuhl0n,They Can't Take That Away From Me,Ella Fitzgerald;Louis Armstrong,-0.08229398473232596
6S3JlDAGk3uu3NtZbPnuhS,Baby Blue - Remastered 2010,Badfinger,-0.08217976080526301
0JdUloeK9xqiorsQPsvugp,The Sound of Rain,BigRicePiano,-0.08201225468380702
2e504c6dhwERptQG8A5mu8,Compadres In The Old Sierra Madre,The Waybacks,-0.08152580933347187
6E9deAT9PHY3xwZwD0fvhZ,Ona Gitme,Batu Akdeniz,-0.08104561220452922
0wUVwtui3Se9kGUfSD7gaU,I Want to Know What Love Is - Acoustic,Hannah's Yard,-0.08094214821595169
5XZn5pE4NNGDjKB8UYQQU5,Gurenge Lofi (Demon Slayer),Kato,-0.0808994410392524
6yk9YSSrMjfMbHrBocBEBl,Blue Bird,Kato,-0.0807488335261145
1kgdslQYmeTR4thk9whoRw,Tears in Heaven,Eric Clapton,-0.08070854912699443
1DbFuacglhRDxGzCP4Lriv,Ponto de Força,Sant;Onni;Angola;Guizo,-0.08057139102913158
47DeTufpEGrePu6TaVEuoN,Epilogue,Jóhann Jóhannsson,-0.08049692924004315
0EVhfRiVBGjrIUFyW0Aaut,Apelido Carinhoso / Cigana - Ao Vivo,Maneva,-0.08036015047496381
2UmGISiBne7yantJ6Cul5M,The Great Divide,Railroad Earth,-0.08022407619506011
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,-0.08018645398990842
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,-0.08018645398990842
0JXGHeueRwWa3MAkVQQT9D,Naruto Shippuden Samidare - Trap Remix,Fery,-0.07998781564761492
6boZcBGrYFp4kMcHKQNKHC,Sadness and Sorrow,Feora,-0.07988006843119577
3bCmDqflFBHijgJfvtqev5,1/1 - Remastered 2004,Brian Eno,-0.07987771976202462
7hlZSfZMS88Tv2jsnI0sK8,"Toujours, jamais - From Les Demoiselles de Rochefort / The Young girls of Rochefort",Akira Kosemura,-0.07983951432089798
01zqlg8u8YHdSNdlgTUJUm,Blind Love,El Michels Affair,-0.0798284580538482
5ZZuiMFxl85qakgTZQapsc,Welcome To Los Santos,Oh No,-0.07971107429275415
3M2yijPkv7eFEdOSNG3xTV,Percuma,Slank,-0.07970485727674514
00pjRnbDU5A0hmYHFXlsJh,Between Two Worlds,Uada,-0.07967528135349478
4CKddvnUs8qmE2ymL7Q33L,From A Georgia Battlefield,Balsam Range,-0.07948178242230952
6DBqULxLjq66GX2dim7opR,The Outsider,Lack Of Afro,-0.07944212339168555
3oRuCzqdduzZ2CBhAtv8zO,Portrait Gallery,Luke Howard,-0.07927932637625867
4iFiFqYJpZWBMn98i7sC4d,Grey Cloud Lullaby,Slow Meadow,-0.07922403547976409
6qFJBjIf3d0XsmpEFmZez9,The Earth Prelude,Ludovico Einaudi,-0.07918852673013987
66S80xNG9PEkteOji3MhTi,Golden - Solo Piano Version,Alexis Ffrench,-0.07904932203542214
1CDmaZTOumRbgnF6r33vc0,The End of All Our Exploring,Max Richter,-0.07895964028452218
4f6EiAhsn8j3BhmnRsoR1Q,A Sombra Da Maldade (Ao Vivo),Cidade Negra,-0.0788692675322542
3ObS6mDRBsfMNaNNGO8ox4,Sparks,Fabrizio Paterlini,-0.078844038347331
1upmGVmHvx0MEHEVdvnBCK,Perfect Time,Hiroyuki Sawano,-0.07837182930627684
723iQZxU8MToulytMk7hkG,Kataware Doki but is it okay if it's lofi?,Kijugo,-0.07832008899405485
0ZmZP6aTs04W4GhXygWsXJ,I´ve Got That Milton Pacheco Kinda Feeling - Melancolic Mix,Plastilina Mosh,-0.07830357675811861
6gIltQLpqAjGaYClJQgoSQ,Daylight,Alison Krauss & Union Station,-0.07822227125365555
5Zo96jw2gqhA6JpUsmPrSu,Still Life,Alexis Ffrench,-0.07813972730523056
1V4NaFlrUCK49MXcdOcVeS,They Can't Take That Away From Me,Ella Fitzgerald;Louis Armstrong,-0.0779668919626808
5ftfVzSLIi5ZxYdNbRtf41,Never Gonna Give You Up,The Black Keys,-0.0779225324766788
5ftfVzSLIi5ZxYdNbRtf41,Never Gonna Give You Up,The Black Keys,-0.0779225324766788
5ftfVzSLIi5ZxYdNbRtf41,Never Gonna Give You Up,The Black Keys,-0.0779225324766788
3CbfrDVrNsfQ04RhDjHKvX,Fall Like Rain,Justin Moses,-0.07790066443728505
6vMaCzTnismT6N45MDCMfa,Beyond the Clouds,You'll Never Get to Heaven,-0.07765340152299816
60F6pgM6H6miNr5AmjxwjL,Fallen Star,The Neighbourhood,-0.07759842026376129
60F6pgM6H6miNr5AmjxwjL,Fallen Star,The Neighbourhood,-0.07759842026376129
1SyymAf7gT0hJRB1HzWURI,Still Life,Sarah Jarosz,-0.07756593052117866
4Dygh4Ef0TFQQOvKbLGbXf,I Wanna Be...,SPYAIR,-0.07748110430695765
39xIDaeOVTKlUpSAwaG5Jr,Monster Truck,Plastilina Mosh,-0.0773496211760325
1ptBH8MFuEgtEcjcU6t5t1,I Drive,Cliff Martinez,-0.07710843438071935
2VctOSaEQpfGWcREzSyf3g,Sunny Days,Steep Canyon Rangers,-0.0769998062338687
1d9TH6UbBljrMUh3CV21Nj,Call Me a Fool,Perlo,-0.07664468539584757
3d8oIEIdoU2ZWVmiGvdGCE,Angelina,Tommy Emmanuel,-0.07655319562393259
5L8f98adkgyzT8DLL5ppec,Discovery At Night,Ludovico Einaudi,-0.07654639320053036
44HKoeFbghQ2SnHhKFmf2t,Unwind,Simon Wester;The Secret Place,-0.07632738425698304
3iNliE9VdKaPmpUangZfTB,Lumière,Stephan Moccio,-0.07626838097052302
4BPfhlDv2iYWwpFgaBf4yO,Electro Movimiento,Calle 13,-0.075924060942685
7cPCyF7ABaT1Te3LUA5jzE,Meghar Jolonga,Pompi,-0.07589344450376079
0VPneSXkOP27R8Cf7v8HSN,My Heart,The Perishers,-0.07547231107574137
3p5ORA75P3ieR4UF9ZhHDB,ROUGH 7,JPEGMAFIA;Tommy Genesis,-0.07544140520775955
48GtE9nno474ZYd9qhJqXx,My Misty Mornings,Fabrizio Paterlini,-0.07531923262856799
3CZjwLDtU7D7rkA5NuXR3a,Little Satchel,Sarah Jarosz,-0.07526335541408524
0UzymivvUH5s8z4PeWZJaK,FEVER,ENHYPEN,-0.0751518670539183
7saOSM2fUxclPXFAFJQACk,A Million Years,Johnnyswim,-0.07486640465239414
3omXshBamrREltcf24gYDC,First,Cold War Kids,-0.07485819234804525
1wlPuhYpOJRPHVUeizRdx2,La La La Love Me,Monophonics,-0.0748021593167818
5n1HBXOeeKzEfdlEMJ6Tmm,Black White Felt,Roedelius;Arnold Kasar,-0.07474098667828222
5momcZeBnYAHWzxTxVO0pq,Fazendo a Cabeça,Planet Hemp,-0.0747394695572855
7Bn4cl4SdSLJFELIvzvIsJ,Satanas,Sarcófago,-0.07464952273538883
6kNZZrEuRbNevp9dW3RPDX,Amor Pra Recomeçar,Jopin;Saulo,-0.07454836908379359
0JTDayhfakCBhqdaIj9dfx,Sexo Pudor Y Lágrimas,Aleks Syntek,-0.07453212200606085
0JTDayhfakCBhqdaIj9dfx,Sexo Pudor Y Lágrimas,Aleks Syntek,-0.07453212200606085
5RqXWlzFcJRVa0Pcm9oot7,Valley of the Ravens,Bewitcher,-0.07426693158136832
1ae8XfBQ3fDEvmBjFaemGV,This Time Tomorrow,Brandi Carlile,-0.07413385333349898
1Cu8QneXq0Hq1HJqkZDPbN,This Time Tomorrow,Brandi Carlile,-0.07413385333349898
0eda3exx6ThiQBVQ5q52iP,Humano Amor de Deus,Padre Fábio De Melo,-0.07378695698778781
4UXZoNGOQ42aV5uXCkLuYm,Lovin' Whiskey,Rory Block,-0.07374284991166191
2jcDDdBy1foaBC8X9owMrZ,HELLO (Original Version),Masaharu Fukuyama,-0.07373952371896386
1MPafzHDGPTx5T08I5cnr4,MGV (Musique à Grande Vitesse) 1993 (for the inauguration of the TGV North European line): 1st Region,Michael Nyman;Michael Nyman Band,-0.07336745524059662
3RvOaq1dfGqFAnepGNdGjd,Atlantis Ascendant,Bal-Sagoth,-0.07330922245743599
3uAdZpIbMTtVXitHVibLMV,Let Her Go,Andrew Foy;Renee Foy,-0.07317763940624222
4Akic5cb5RHJrTdQZY7AfX,No Plans,Jason Mraz,-0.07314783938560943
5pqmDb9iQXoyvzuUi8riHi,Fill My Cup,Angeloh,-0.07307076618572461
2hIsd0F6ZGfHCC1xa7vSad,Each Time You Fall in Love,Cigarettes After Sex,-0.07301201026584658
6GyDY0yE47rfk8pcuKhioh,Make It Wit Chu,Queens of the Stone Age,-0.07274519344878017
1eUrfmvVOuy7RsS11Kz74Q,"Feedback, Blood & Distortion",Toxic Holocaust,-0.07259120220105753
7dS7O9Fv4P4pnX1Xz1DhSR,Missing Piece,Marika Takeuchi,-0.07247026841535642
3rjbECiejTVvyYav4pTeRN,A Celebration For The Death Of Man... (2016 - Remaster),Agalloch,-0.07240782434134396
6buVxRwPapLwrXwIsTiSfm,Hey You,Disturbed,-0.07239091226322747
3tqEDIkPhrv2AgXjQHKIwj,Hey You,Disturbed,-0.07239091226322747
6GwXhxrjTEVuBZC7jnB7f1,Hey You,Disturbed,-0.07239091226322747
4bSsLYbyCEisguAfwVlph7,Corale,Ludovico Einaudi,-0.07232151462808833
3NGkNPtXtTXV5VqiLpGgLd,Oxe,BaianaSystem;Bule Bule;Rapadura,-0.07197700481127867
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,-0.07121337412106765
6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,-0.07121337412106765
0OETMJ8CZV2GQ4m79thkea,Wrong Floor,Cliff Martinez,-0.07120764682995129
1wMG2dMCgh1Bn6d0XkOnHo,White Worms,AJJ,-0.07077057613657167
3U8qMRVBBYTD46V9Y8d621,Como Nossos Pais,Elis Regina,-0.07075363952843183
07fynzlBq7ltsOYSx6cC3A,Time Lapse,Ludovico Einaudi,-0.07059314071421019
5r5Lj2MkgwQJz6TaBdL865,Spiderhead,Cage The Elephant,-0.07055140867948184
26kVXR9aQXzDiKggPGnUQR,What If I Love You,Gatlin,-0.0704464101635377
5IhAZmgprQOF7yeEe0faOE,Time Capsule,Amatsuki,-0.07025302262611577
6hnyzfuGgBDnUhw3TaRac1,Dream A Little Dream Of Me - Single Version,Ella Fitzgerald;Louis Armstrong,-0.07009100185774031
7tfSlkyv8xmyoUEGd53mBC,Dream A Little Dream Of Me - Single Version,Ella Fitzgerald;Louis Armstrong,-0.07009100185774031
6M61Wwn20lMTDOWIE28HtL,Little Lights,Project AER;v i v,-0.06997412617352639
7vvqiqB4O7nPXWxiehIH9l,Holm Sound,Erland Cooper,-0.06982695787191118
66ul4n9S4ZNukykUKJhYoV,Dominion,Hypocrisy,-0.06968521347713941
77Gb2QwhSzHbKO2c3mqGCq,Rap de Uzui,Doblecero,-0.0696130730204656
03SLq7KvMQuOMl3sTeN2Kj,Why You Love Me,Nosa,-0.06952325849783791
1UKobFsdqNXQb8OthimCKe,Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash",-0.06927844459326538
4Ks0OfgQpb58nHvQrcaiPi,Distractions,Fabrizio Paterlini,-0.06921943619346516
4ZoUJljhs6YSj0bEAt0Zi8,Finish Line,SATV Music,-0.06921141287256227
5iM1Z3zrieLBRiIqln0zfd,Finish Line,SATV Music,-0.06920230692447771
0BtX4NKl00Mmwf3yDhHy6N,The Pecan Tree - Live,Deafheaven,-0.06892266678210379
3lbJXoFLpQkQ9XipJ8cRME,Youngstown,Blue Moon Rising,-0.06886535816161421
1hsRF9jkv8IviYcdI1TDSw,Handguns,Greensky Bluegrass,-0.06875676440722889
3Mlhgm39yBpuCwyZB8d8Md,K.,Cigarettes After Sex,-0.0687393888923915
33DzKnwuBE6lfOiADwzd5E,TOOTIMETOOTIMETOOTIME,The 1975,-0.06869087478255287
5UuUL7HPjllNxSXi2WyqBD,Raelee,Little Symphony,-0.06854143661324041
0R7EWhquaAICmyE5MZqt3q,Living My Best Life,Ben Rector,-0.0683024342298042
5p5FBWIR81bz0IDza2Dozm,Fires Glow,Lack Of Afro;Emma Noble,-0.06795116002443702
3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),The 1975,-0.06771657416591315
3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),The 1975,-0.06771657416591315
0f0qeeE4JTRQpjj4fLUqsa,Senpai (feat. Hentai Dude),Shiki-TMNS;Hentai Dude,-0.06763077865854128
1vWtTis3VRkkUp8qST4jY5,Dance For Me Wallis,Abel Korzeniowski,-0.06756940264219335
55yvzYuvJYG2RUEnMK78tr,About A Girl,Nirvana,-0.06754658057612128
55yvzYuvJYG2RUEnMK78tr,About A Girl,Nirvana,-0.06754658057612128
4UI3qMUacIIev18bDTyRRR,Capucha,BaianaSystem;Claudia Manzo,-0.06748707317386837
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,-0.06735769705426142
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,-0.06735769705426142
0K2gSCI8ehL7qkxzNmsqDZ,One Look - Solo Piano Version,Alexis Ffrench,-0.06696906503144284
6NwB3tdeZfQrlObYzFOIf6,Crossing Fields (Sword Art Online),Kato,-0.0668834727618276
39uLYYZytVUwcjgeYLI409,Merry-Go-Round of Life - from 'Howl's Moving Castle',Joe Hisaishi,-0.0667590309453503
4TrCvd1PrqI14lZb7tEtYo,A Meaningful Moment Through a Meaning(less) Process,Stars Of The Lid,-0.06665221491719142
2x9cVSh5pr4bjU5PZgXoTs,Presents for Christmas,Solomon Burke,-0.06648411400221121
7fJCh476dJ84H0WzUeOjXE,Presents for Christmas,Solomon Burke,-0.06648411400221121
0qCNtI1HdiTlqYbaYySV8S,Presents for Christmas,Solomon Burke,-0.06648411400221121
2ABPD3Zs7YHFKVJMxf82PB,Presents for Christmas,Solomon Burke,-0.06648411400221121
08aW4YbaRmy7yYTK0fdjEC,Presents for Christmas,Solomon Burke,-0.06648411400221121
6HpwXqmk1xMW88w4nCpJV1,Halving The Compass - Sampler Version,Helios,-0.06639461237396893
1GyODtIqjM5AO3z5dEJwRg,Blue Seven,Liquid Mind,-0.06592988534022715
3xfUu8alkwuMg8UBht9TtW,Bogotá - Live,Criolo;Emicida,-0.06585818640085606
0FcYoRbrZ9eR2bc5nw6feN,Toda Forma De Poder,Engenheiros Do Hawaii,-0.0658555871780212
2vX97IafvBPXQ6xUTAWErl,Sadness and Sorrow (Naruto),Kato,-0.06576132012696334
3bviXo8C7OAuhIA9U9cQMH,Happiness Jones/Express Yourself - Live at the Fillmore,The Wood Brothers,-0.06574460052057096
7vu53hQrIoH7UGeh6qcct1,As You Are,Zack Tabudlo,-0.06561840664963636
1yjoYVyZPEg4KFigY56ExT,Segunda-Feira,Esteban Tavares,-0.06545253441545007
1ta6KHy4yuGSxW3mKNcvZN,One With the Forest,Rotting Christ,-0.06539736533202456
0QsSiIX2ziSLY6TGqeqsco,Cuida - Ao Vivo,Leandro Borges,-0.06537121850919236
55tehuewleUyLqkKuovHkQ,Clearly,Roger Eno;Scoring Berlin,-0.06529898599628658
3dG1jxbfBIZvzyFwAcsmS0,Not For Sale,ENHYPEN,-0.06469563764389319
65GbQI9VDTs7vo6MJL2iJA,Coming Home,Leon Bridges,-0.06462214189082793
6Jb8PXvsr5VGF0kewMXmaQ,I Put A Spell On You,Marilyn Manson,-0.06438011857409176
3AjZqmRivJhEVqbliY3yJa,I Put A Spell On You,Marilyn Manson,-0.06438011857409176
6Jb8PXvsr5VGF0kewMXmaQ,I Put A Spell On You,Marilyn Manson,-0.06438011857409176
3AjZqmRivJhEVqbliY3yJa,I Put A Spell On You,Marilyn Manson,-0.06438011857409176
1GfdC8GouQqL0RKKzgIhXw,Heavenly Harps,Matooma,-0.06418668210971012
18sMrc6WLXCCxG1i8BLpCz,Vem Me Socorrer,Palavrantiga,-0.0639492744579665
3SBzDgdTwHOMSik82ZI6L2,Everybody,Ingrid Michaelson,-0.06376065770186046
3qVTG1cJWqm6bhwlKr8PX3,Borderland Sorrows,Slow Meadow,-0.06375221333592707
6weLJLjwiXBRgMj4XtnSsf,"Quiero Gritar Te Amo (Version 2017 ) [From ""Slam Dunk""]",Adrian Barba,-0.06362093393307877
1BZnc6VaggPnrQyjem5Dpf,Message (Original Version),Masaharu Fukuyama,-0.06358475025758747
6irRoPN60ApxUZDmYz2Tsw,2.3 Courante,Peter Gregson;Richard Harwood;Reinoud Ford;Tim Lowe;Ben Chappell;Katherine Jenkinson,-0.063559587896314
3EIrbAYM18GhcimENnuO91,Such Owls As You,Brambles,-0.06338643325019266
6lXGf0irWo1XWl8acAlzso,fool,frad;Hayne;Milky Day,-0.06318011922407574
1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic,Jimi Hendrix,-0.0630769359788822
437IjH73jk039aMej3UIWo,Hey Hey (Heard You Say),Cat Dealers;Lukas Vane;Elise LeGrow,-0.06278287885821243
24M6MHeugm1sHHNzCP5eV4,Baby Now That I Found You,Suy Galvez,-0.06267026353190164
7giVnCZScUsYYseywZt92J,Talk About Suffering,Doc Watson,-0.06258241340743587
56H3WNjgdkBv6hYvrxeEjj,Angel Band,Ralph Stanley,-0.06248379598968068
5cUJtPvqRfXRAj9yQR8iRJ,Falacia,Enjambre,-0.06241604651013111
6mdiePjszuYWOJuhBIYnIt,EASY LOVE,Sumire Uesaka,-0.06239967958411252
3bFcRPKFv3DjcEfQpgQLXs,blossoms,frad,-0.06234555330335534
6TwIcghxoVmFkfG6PFgCeF,R.U.A,Febem;Pizzol,-0.06232923313287797
295eqBE9p0h3OKbxN1RiE6,La Forza Della Vita,Renato Russo,-0.06231891500798881
1lP5gmOcL7PxGodcw6rX04,Dreamland,Alexis Ffrench,-0.062187049672404404
6yWGoBDA5i9kvQYC7bi3aK,Ten Miles High,Rotting Christ,-0.062168922153351236
5KNZME6ZAXNA4Ce6iOedU5,Camping,Jóhann Jóhannsson,-0.062077829358745173
7uElzZpQ49DfvEnP86WA4k,cadillac,Keller Williams;Bob Weir,-0.061991585698636054
